recipe_id,ingredient_id
49854,83
89523,2764
89523,1050
89523,1690
89523,565
89523,1976
89523,3316
89523,2695
89523,509
89523,565
89523,2839
89523,622
89523,3375
89523,3334
89523,1732
89637,1004
89637,2488
89637,1893
89637,1521
89637,2551
89637,1230
89637,910
89637,3433
89637,404
89637,2210
50330,3715
50330,2263
50330,714
50330,1799
49612,385
49612,2608
49612,2613
49612,2263
49612,59
49612,1521
49612,1891
49612,1756
49612,685
47570,2803
47570,3509
47570,3641
47570,3486
47570,1521
47570,2703
47570,565
47570,3001
47570,1883
47570,1151
47570,1248
47570,565
47570,1050
47570,900
52593,2914
52593,3364
52593,1754
52593,2551
52593,1230
52593,1521
52593,839
52593,3000
52593,2644
52593,2883
52593,1154
52593,-1
52593,3096
52593,-1
52593,3225
52593,-1
52593,1958
52593,-1
52593,175
52593,-1
52593,1230
49960,1877
49960,2877
49960,2263
49960,1799
49960,2894
49960,2263
49960,2539
49960,3200
49960,1799
89390,306
89390,2476
89390,2263
89390,1523
89390,2440
89390,1521
89390,685
89058,3685
89058,1660
89058,1733
89058,2762
89058,627
49954,2197
49954,1594
49954,2698
49954,951
49954,3089
49954,1741
49954,2803
49954,2839
49954,1503
49954,3159
49954,2977
49954,1861
49954,1883
49954,662
49954,3344
48708,828
48708,1516
48708,282
48708,714
48708,1154
48708,83
48708,2333
78541,2687
78541,3225
78541,714
78541,479
78541,1154
78541,3170
78541,1752
78541,-1
78541,1521
78541,685
78541,2914
78541,2263
78541,2440
50410,3315
50410,543
50410,1623
50410,1620
50410,1252
50410,3587
50410,1249
50410,2994
50410,1754
50410,714
50410,1117
50410,3331
50410,1328
50410,1445
50410,2440
50410,1799
89009,-1
89009,1518
89009,2182
89009,2249
89009,1154
89009,2891
89009,404
89009,2263
48712,3451
48712,3140
48712,1754
48712,2176
48712,2598
48712,2738
48712,-1
48712,404
48712,27
48712,2176
48712,1521
48712,685
48712,1832
48712,3122
48712,-1
48712,3025
48712,3310
89067,3081
89067,1154
89067,1474
89067,1630
89067,3543
89067,795
89067,1697
89067,606
89421,2979
89421,2926
89421,2732
89421,3269
89421,61
89421,1177
89421,819
89421,1521
89421,1324
89421,2657
89421,1872
89421,3722
89421,1324
89421,819
71281,3081
71281,2119
71281,2551
71281,2538
71281,2018
71281,2319
71281,1929
71281,404
71281,1521
71281,2413
71281,-1
71281,1166
71281,1832
49228,1376
49228,2141
49228,2476
49228,1154
49228,2149
49228,2263
49228,1252
49228,2217
49228,881
88788,2080
88788,2413
88788,1929
88788,100
88788,3144
88788,404
88788,1154
88788,3485
88788,2263
88788,1521
50432,601
50432,1754
50432,289
50432,1050
50432,1030
50432,3159
50432,404
50432,1733
50432,908
50432,1521
88927,265
88927,3035
88927,1151
88927,1050
88927,1521
88927,3001
88927,2977
88927,263
88502,1521
88502,293
88502,3470
88502,3331
88502,714
88502,232
88502,3095
88502,506
88502,642
88502,2538
88502,604
88502,3245
88502,1117
88502,2118
88502,2142
49622,914
49622,3089
49622,3134
49622,3579
49622,1703
49622,827
49622,83
48058,3585
48058,3192
48058,3641
48058,1733
88729,2263
88729,1154
88729,3548
88729,2611
88729,2601
88729,59
88729,541
88729,3080
88729,2388
88516,2628
88516,1921
88516,1754
88516,3200
88516,1030
88516,2581
88516,1521
88516,685
88516,3258
88516,3068
88516,3048
88516,3600
47894,3226
47894,2006
47894,2376
47894,1619
47894,384
47894,1733
47894,2432
47894,3215
47894,2357
49892,1712
49892,2830
49892,3234
49892,1301
49892,2328
49892,3089
49892,3364
49892,323
49892,3208
49892,677
88619,3501
88619,784
88619,3101
88619,2424
88619,3347
88619,1508
88619,1741
88264,3320
88264,2498
88264,2565
88264,3685
88264,3675
88264,3722
88264,3
87613,630
87613,2276
87613,2551
87613,1311
87613,1445
87613,1521
87613,685
87613,2803
87613,3059
87613,3362
87613,3310
87613,2084
87613,3035
87613,2660
87613,3574
87613,1241
87613,1521
87613,685
50104,1516
50104,828
50104,3312
50104,725
50104,3587
50104,714
50104,1154
50104,1230
50104,1252
50104,1591
50104,3040
50104,2240
88271,2551
88271,3143
88271,1521
88271,685
88271,3635
88271,2803
48630,3081
48630,1608
48630,29
48630,2937
48630,1117
48630,1878
48630,50
48630,20
50078,71
50078,1177
50078,1741
50078,819
50078,3320
50078,3061
50078,3089
50078,1861
50078,1301
50078,871
50078,3495
87830,1891
87830,479
87830,2922
88524,2628
88524,3671
88524,1733
88524,1521
88524,2798
88524,3233
88524,1669
88524,3600
88524,630
88524,2276
88524,2551
88524,1311
88524,1445
88524,1521
88524,685
88524,2803
88524,2652
88524,1050
88524,3310
87953,1050
87953,232
87953,459
87953,1688
87953,1472
87953,126
87953,2466
87953,-1
87953,459
87953,1688
87953,1472
87555,848
87555,1480
87555,2195
87555,2611
87555,1312
87555,3600
87555,714
87555,3587
87555,83
87555,3036
87555,1570
50274,3297
50274,714
50274,3378
50274,1754
50274,3233
50274,3200
50274,3068
50274,1335
50274,83
50274,963
50274,1252
87363,914
87363,3167
87363,1521
87363,685
87363,2803
49188,826
49188,127
49188,2356
49188,1340
49188,228
49188,1521
49188,3233
49188,1581
49188,3089
49188,3347
49188,3118
87480,1754
87480,3226
87480,2860
87480,2002
87480,3030
87480,2357
87480,910
87480,2538
87480,551
87480,2376
87480,1506
87480,2284
87480,2427
87480,1352
87480,404
87480,287
87480,1117
87480,3433
87480,628
50070,1950
50070,286
50070,3072
50070,3331
50070,714
50070,3170
50070,2794
50070,2914
50070,508
50070,1191
50070,792
87250,2002
87250,3395
87250,3493
87250,1050
87250,1506
87250,3023
87250,404
87250,1264
87250,714
87250,3587
87250,1521
87250,2538
87250,776
87250,3493
87250,3460
87250,3485
50234,1516
50234,3627
50234,3170
50234,714
50234,3143
50234,1521
50234,685
50234,1311
50234,1483
50234,1287
50234,3450
50234,3234
86193,127
86193,3462
86193,765
86193,3587
86193,819
86193,1521
86193,3347
86193,3352
86193,1258
85918,3408
85918,2393
85918,639
85918,3160
85918,2995
85918,1202
85918,1521
85918,1050
85918,714
85918,3001
85918,2111
85918,914
85918,754
86472,2263
86472,714
86472,426
86472,1891
86472,2723
86472,881
86472,730
86472,1126
86472,2803
87373,1704
87373,1176
87373,3574
87373,3035
87373,1154
87373,3568
87373,3364
87373,1521
87373,685
87373,2803
87373,3587
87373,432
87373,1286
87373,2338
49230,923
49230,2551
49230,1230
49230,2538
49230,1741
49230,3005
86841,573
86841,3233
86841,3226
86841,370
86841,1503
86841,83
86841,714
86841,792
86841,2511
86841,1606
86841,3068
86841,1328
86841,3519
86841,3322
85868,752
47930,914
47930,785
47930,820
47930,1516
47930,2306
47930,3331
47930,1011
47930,1191
47930,1733
47930,842
47930,2865
47930,2460
47930,-1
47930,1754
47930,1741
47930,2551
47930,685
47930,2551
47930,2538
47930,1521
47930,2357
47930,630
47930,1230
81211,1681
81211,2019
81211,914
81211,1754
81211,714
81211,1421
81211,3068
81211,2628
81211,1252
47666,-1
47666,2566
47666,696
47666,747
47666,1030
47666,2538
47666,1754
47666,1521
47666,1230
47666,3143
47666,3095
47666,2772
47666,2990
47666,2459
47666,3364
47666,1741
47666,3234
47666,685
47666,2533
47666,1117
47666,1154
47666,2858
50170,826
50170,1803
50170,614
49640,2794
49640,2280
49640,1030
49640,2283
49640,24
49640,1754
49640,3141
49640,3600
49640,2218
86466,24
86466,370
86466,1503
86466,3226
86466,1521
86466,714
86466,2820
86466,3519
86466,1733
86466,2933
86466,3644
86466,2200
86466,3186
49338,3457
49338,3062
49338,714
49338,3170
49338,1752
49338,1117
49338,2398
49338,3040
49338,598
49338,2803
49338,1085
49338,1620
49338,782
49338,1696
48224,2803
48224,1516
48224,714
48224,3331
48224,3339
48224,2551
48224,3464
48224,1521
48224,1191
48224,2331
48224,3443
48224,1170
48224,2964
48224,2812
48224,2860
48224,404
85604,2933
85604,2299
85604,1521
85604,752
85604,2299
85604,1521
85604,2357
85604,2033
85604,2538
85604,642
85604,2551
85604,2619
85604,423
85604,2176
85604,714
85604,2217
85604,3175
85604,-1
85604,3001
85604,2249
85604,1966
85604,2142
85604,3113
49998,683
49998,3181
49998,1050
49998,2786
49998,3724
49998,2698
49998,630
49998,2551
49998,2357
49998,1799
49998,3672
47676,3194
47676,2803
47676,1516
47676,714
47676,3331
47676,404
47676,2551
47676,3464
47676,1521
47676,792
47676,1733
47676,683
47676,2830
47676,1050
47676,1669
47676,1669
47676,1773
47676,3111
47676,21
47676,2812
86128,127
86128,2864
86128,158
86128,1177
86128,228
86128,1741
86128,3233
86128,3054
86128,914
86128,3347
86128,2830
83710,81
83710,149
83710,2217
83710,3322
83710,2232
83710,3128
83710,3233
83710,1799
85243,581
85243,3491
85243,1177
85243,1521
85243,615
85243,1175
85243,3036
85243,1844
85243,794
86120,-1
86120,2551
86120,630
86120,2357
86120,685
86120,3256
86120,2803
86120,464
86120,1901
86120,1775
85611,1389
85611,2566
85611,785
85611,1754
85611,1050
85611,1030
85611,404
85611,1191
85611,1826
85611,781
85611,1750
85611,2538
85611,1549
85578,1846
85578,1754
85578,3331
85578,3132
85578,3485
85578,2357
85578,910
85578,2025
85578,914
85578,3061
85578,2243
85578,1521
85578,2470
48514,3081
48514,1521
48514,2538
48514,685
48514,1230
48514,2734
83206,914
83206,1791
83206,2990
83206,1154
83206,1799
48796,3304
48796,3096
48796,391
48796,2249
48796,3001
48796,1824
48796,1256
48796,2157
48796,2803
48796,1799
48796,3316
48796,2695
48796,198
48796,509
48796,565
50412,1754
50412,1050
50412,3159
50412,714
50412,1545
50412,3041
50412,118
50412,1999
50412,3018
50412,239
50412,2538
50412,2832
50412,1733
49308,127
49308,3395
49308,871
47956,74
47956,1733
47956,1521
47956,3686
47956,2964
47956,827
47956,685
47956,555
50162,-1
50162,3509
50162,685
50162,3089
50162,2606
50162,2803
50162,827
50162,2429
50162,3068
50162,2837
50162,2601
50162,3186
50162,2305
81204,1754
81204,3062
81204,2794
81204,2283
81204,914
81204,3089
81204,1733
81204,3040
81204,45
81204,690
84504,1754
84504,2900
84504,1939
84504,370
84504,1521
84504,714
84504,1983
84504,3559
84504,936
84504,685
84504,604
84504,3496
84334,3404
84334,3587
84334,3036
84334,3600
84334,714
84334,1445
84334,534
84334,3036
47700,2284
47700,2263
47700,1929
47700,2002
47700,2551
47700,2538
47700,1521
47700,2357
47700,630
47700,1230
47700,3331
47700,1011
47700,1733
47700,1191
47700,2598
47700,21
47700,974
47700,3310
47700,2617
47700,628
82939,2589
82939,557
82939,1443
82939,1030
82939,1521
82939,685
82939,794
82939,3068
82939,3600
82939,518
82939,796
49880,1154
49880,1556
49880,1119
49880,1252
49880,714
49880,2263
49880,2149
49880,2914
49880,1799
49880,154
84100,668
84100,3233
84100,2263
84100,2322
84100,714
84100,794
84100,3068
84100,426
84100,3040
84100,3191
84100,2725
83528,387
83528,1521
83528,3143
83528,685
83528,2551
83528,2263
83528,3074
83528,1252
50338,3378
50338,3233
50338,557
50338,3068
50338,2089
50338,1799
50338,963
50338,1252
50338,2877
50338,1799
50338,3233
50338,1754
50338,557
50338,2283
49662,127
49662,3685
49662,1883
49662,2368
49662,550
49662,1177
49662,819
49662,1741
49662,3671
49662,3587
49662,3347
50238,639
50238,714
50238,2353
50238,794
50238,1183
50238,1521
50238,1252
48536,3404
48536,1799
48536,1312
48536,963
48536,1252
48536,1810
48536,1754
48536,3331
48536,714
48536,1759
48536,1089
48536,1799
48536,2440
48536,1328
82884,2199
82884,3331
82884,3002
82884,1846
82884,714
82884,794
82884,818
82884,374
82884,1765
82884,-1
82884,2038
82884,1107
82884,292
82884,2989
50044,664
50044,24
50044,3233
50044,3331
50044,3376
50044,172
50044,1252
50044,83
50044,2672
50044,3587
50044,2331
50044,1733
50044,29
47988,1503
47988,828
47988,3170
47988,3331
47988,3219
47988,3313
47988,1177
47988,83
47988,914
47988,29
47988,2811
47988,1484
47988,2964
47988,3574
47988,1524
47988,2601
48276,24
48276,699
48276,1886
48276,2803
48276,1521
48276,685
48276,1084
48276,2071
48276,688
48276,764
48276,3344
48276,1754
48276,2914
48276,236
48276,1521
48276,1154
58143,3519
58143,2953
58143,2581
58143,68
58143,1445
58143,2299
58143,2984
58143,125
81135,752
81135,1521
81135,440
81135,699
81135,1754
81135,3200
81135,1252
81135,3519
81135,2953
81135,3376
81135,743
81135,2077
81135,1521
81135,685
81135,1948
81147,1159
81147,2799
81147,3040
81147,707
81147,2803
49376,1714
49376,764
49376,550
49376,1883
49376,3560
48006,827
48006,3331
48006,3718
48006,703
48006,3061
48006,2195
48006,2510
48006,3600
48006,1521
48006,685
48006,1701
49628,3239
49628,1861
49628,714
49628,967
49628,3233
49628,557
49628,3208
49628,2331
49628,3061
49628,3081
49628,70
49628,29
49628,963
49628,3298
48012,1218
48012,1029
48012,2263
48012,714
48012,83
49102,3685
49102,826
49102,2992
49102,3352
49102,960
49102,184
49102,1327
50060,169
50060,827
50060,3054
50060,819
49550,385
49550,1746
49550,2601
49550,2914
49550,2263
49550,1490
49550,1799
80946,2314
80946,-1
80946,1754
80946,1759
80946,2989
80946,714
80946,3609
80946,3226
80946,1503
80946,370
80946,3068
80946,2566
80946,2837
80946,1549
80946,711
80946,2217
80946,685
80946,1765
80946,-1
49238,1861
49238,3331
49238,653
49238,992
49238,2803
49238,3040
49238,2538
49238,1832
49238,914
49238,594
49238,116
49238,404
48558,1931
48558,3089
48558,3298
48558,3600
48558,83
48558,3233
48558,1754
48558,2887
80779,1303
80779,1861
80779,714
80779,1371
80779,1145
80779,684
80779,703
80779,1907
80779,3587
80779,1657
80779,172
48016,2404
48016,1521
48016,3331
48016,3170
48016,3023
48016,2866
48016,1191
48016,1018
48016,2538
48016,2357
48016,630
48016,2551
48016,685
48016,1734
48016,2142
48016,3310
48016,2232
48016,974
48016,2249
80758,1733
80758,40
80758,1297
80758,2242
80758,2467
80758,1976
80758,174
80758,914
80758,344
80758,-1
80758,639
80758,967
80758,1050
80758,1030
80758,1194
80758,2176
80758,3433
49648,1861
49648,3062
49648,1323
49648,1516
49648,2775
49648,3587
49648,3641
49648,3514
49648,1741
49648,685
49648,2794
49648,1206
49648,792
49648,2914
49648,508
49648,2829
49648,1733
49648,1570
80383,288
80383,1741
80383,2013
80383,963
80383,914
80383,2803
80383,2598
80383,-1
80383,1216
80383,1154
80383,175
80383,3364
80383,2914
80383,1445
80383,782
80383,1521
80383,2263
80500,2538
80500,2357
80500,2551
80500,776
80500,910
80500,1521
80500,3086
80500,3175
80500,1754
80500,3331
80500,3170
80500,2860
80500,3199
80500,1576
80500,1191
80500,2310
80500,2899
80358,-1
80358,970
80358,3298
80358,3600
80358,83
80358,3233
80358,1754
80358,1936
80358,1423
80358,2106
80358,2839
80358,2447
79855,1362
79855,1030
79855,3587
79855,1843
79855,3561
79855,1252
79855,3423
79855,1445
79855,794
79855,1741
79855,552
79855,557
79855,1030
79855,344
79855,3068
79855,2331
79855,3186
80563,1185
80563,1244
80563,1883
80563,928
80563,1185
80563,2207
80563,1611
80563,565
80563,3170
80563,419
80563,1030
80563,232
80563,1530
80318,2982
80318,2830
80318,3347
80318,323
80318,3234
80318,2569
80318,2273
80143,410
80143,909
80143,1754
80143,404
80143,714
80143,3040
49480,1754
49480,3406
49480,2551
49480,1521
49480,881
49480,1759
49480,3331
49480,714
49480,1958
49480,1752
49480,3170
49480,2581
49480,828
50462,2566
50462,2803
50462,3170
50462,2794
50462,3331
50462,1030
50462,1117
50462,2331
50462,1483
50462,2106
50462,3040
50462,3415
75609,1754
75609,3331
75609,714
75609,2886
75609,3040
75609,792
75609,3514
75609,2102
75609,1445
75609,3519
75609,1328
75609,34
75609,-1
80081,490
80081,1618
80081,1976
80081,565
80081,1190
80081,2572
80081,3001
80081,3556
80081,1369
80006,2926
80006,3395
80006,2316
80006,3089
80006,3269
80006,871
50364,1564
50364,639
50364,946
50364,2263
50364,714
50364,3331
50364,3004
50364,-1
50364,625
50364,3068
50364,1733
50364,1328
50364,1252
50364,83
79144,2185
79144,1754
79144,2505
79144,910
79144,1521
79144,402
79144,2074
79144,2632
79144,2232
79144,404
79144,1154
79144,2459
79144,1733
79144,2101
79144,1521
79144,1549
50302,3505
50302,1783
50302,1521
50302,2551
50302,630
50302,685
50302,604
50302,789
50302,823
50302,2212
79540,-1
79540,1521
79540,1154
79540,2145
79540,3437
79540,232
79540,714
79540,3485
79540,532
79540,3170
79540,2307
79540,1846
79540,1767
79984,3231
79984,1754
79984,3331
79984,3170
79984,2168
79984,821
79984,3036
79984,3641
79984,1530
79794,-1
79794,929
79794,2263
79794,714
79794,794
79794,1521
79794,685
79794,2440
79546,1936
79546,1210
79546,1754
79546,1741
79546,385
79546,1492
79546,1523
79546,277
79546,2625
50138,3081
50138,3035
50138,1190
50138,2176
50138,404
50138,83
50138,2551
50138,2538
50138,2552
50138,2628
50134,826
50134,3208
50134,71
50134,1010
50134,1741
50134,1177
50134,3015
50134,3702
50134,1301
49554,910
49554,3054
49554,2297
49554,2538
49554,1521
49554,685
49554,2697
49554,3113
49554,224
49554,2803
49554,151
49554,3175
49554,1506
49554,1154
49554,404
49554,1754
49554,2176
49554,1521
49206,2830
49206,1580
49206,1301
49206,2709
49206,760
49206,826
49206,3685
49206,2307
49500,1452
49500,599
49500,1556
49500,1154
49500,3148
49500,3322
49500,823
49500,2263
49500,2914
49500,3592
49500,1799
79389,3194
79389,3243
79389,3062
79389,1729
79389,2263
79389,298
79389,3469
79389,1521
79389,685
79389,121
48066,2049
48066,3040
48066,2551
48066,2263
48066,59
48066,1154
48066,1117
48066,2554
49236,2610
49236,569
49236,1754
49236,1521
48126,1869
48126,1621
48126,1154
48126,2106
48126,1159
48126,59
48126,1719
48126,1668
48126,1681
78945,1464
78945,782
78945,3488
78945,3364
78945,234
78945,2299
78945,823
78945,685
78945,1042
78945,304
78945,828
78945,79
78945,1521
78945,1846
79167,828
79167,-1
79167,1516
79167,3331
79167,792
79167,3175
79167,1506
79167,3159
79167,3485
79167,714
79167,404
79167,2538
79167,1521
79167,1733
79167,3310
79044,639
79044,1521
79044,2895
79044,2476
79044,921
79044,304
79044,1846
79044,2106
79044,2079
79095,639
79095,2176
79095,1154
79095,1521
79095,2977
79095,3485
79095,404
79095,1050
79095,3377
89124,1916
89124,2405
89124,1030
89124,2440
89124,1521
89124,685
89124,2299
89124,3081
89124,581
89124,2561
89124,2217
89124,685
89124,1262
89124,3375
89124,826
89124,1154
47854,171
47854,2331
47854,1948
47854,198
47854,3234
47854,565
47854,1688
47854,3525
47854,714
47854,232
47854,3081
47854,967
47854,2241
78801,3354
78801,232
78801,1030
78801,1050
78801,1253
78801,1503
78801,3316
78801,1664
78801,2219
78801,518
78801,581
78801,2885
78801,1139
49226,2562
49226,3200
49226,1657
49226,914
49226,3089
49226,1145
49226,3712
49226,83
49536,1489
49536,2538
49536,1030
49536,1521
49536,881
49536,1154
49536,1754
49536,2176
49536,1869
49536,3175
49536,603
49536,404
49536,83
49894,1410
49894,2601
49894,2263
49894,2914
49894,2223
49894,3415
49894,685
49894,3636
49972,1754
49972,3627
49972,3170
49972,3331
49972,714
49972,601
49972,3175
49972,1733
49972,2538
49972,1328
49972,1230
49972,1799
78832,2901
78832,2571
78832,3035
78832,3128
78832,3322
78832,1154
78832,1061
78832,1521
78832,2509
50332,1103
50332,873
50332,3685
50332,677
50332,826
50332,1522
50332,871
50332,3264
50332,2274
50332,3150
78616,1733
78616,736
78616,1521
78616,1691
78616,2024
78616,3203
78616,2263
78616,3186
78616,323
78616,1190
78794,-1
78794,3509
78794,3391
78794,460
78794,3587
78794,2217
78794,3208
78794,2551
78794,630
78794,604
78794,2803
78794,3100
78794,1976
78794,380
78794,1198
78529,2600
78529,1521
78529,1754
78529,1703
78529,148
78529,1445
78529,2538
78529,577
78529,404
78529,3656
78529,1955
78529,3624
49616,1754
49616,1096
49616,1390
49616,2527
49616,3331
49616,714
49616,3627
49616,160
49616,2224
78665,3498
78665,2926
78665,2515
78665,1827
78665,788
49856,826
49856,3685
49856,2565
49856,819
49856,323
49856,1948
49856,1885
49856,2516
49856,1581
49856,819
49856,2542
73116,1811
73116,385
73116,1425
73116,175
78535,2002
78535,1521
78535,-1
78535,3581
78535,384
78535,1424
78535,1768
78535,594
78535,2803
78535,3474
50000,1754
50000,3331
50000,714
50000,1050
50000,3170
50000,404
50000,3175
50000,1733
50000,1328
50000,2538
50000,1230
50000,2914
50000,2388
75885,1004
75885,565
75885,1050
75885,46
75885,1202
75885,3587
75885,1409
75885,1065
49926,914
49926,3035
49926,823
49926,1787
49926,83
50206,1516
50206,1191
50206,1521
50206,2538
50206,1549
50206,2120
50206,3159
50206,3331
50206,714
50206,3170
50206,404
78082,1521
78082,685
78082,2610
78082,24
78082,2549
78192,826
78192,3234
78192,51
78192,3196
78192,1123
49538,2580
49538,1154
49538,382
49538,2071
49538,2977
49538,1011
49538,3364
49538,1754
49538,2602
49538,1719
77752,231
77752,3316
77752,565
77752,1976
77752,1190
77752,2643
77752,251
77752,2977
77752,3513
77752,3249
77752,1185
77752,2990
77752,1151
78156,2157
78156,3587
78156,3256
78156,795
78156,3100
78156,823
78156,1050
78156,2803
78156,1286
77150,2185
77150,967
77150,3170
77150,1754
77150,1521
77150,2300
77150,2680
77150,2331
77150,3587
77150,2406
77150,3143
77150,3682
77150,1516
77696,2263
77696,1050
77696,3508
77696,3048
77696,426
77696,830
77696,3186
77696,1521
77696,685
77696,1629
77696,642
77690,1499
77690,2217
77690,3071
77690,1754
77690,398
77690,232
77690,714
77690,693
77690,2118
77690,2331
77690,1955
77690,3113
77690,2977
77690,1521
77690,940
77690,565
77690,3650
77690,794
77983,2562
77983,2803
77983,1030
77983,3364
77983,1741
77983,685
77983,175
77983,-1
77983,3587
77983,3574
77983,393
77769,2839
77769,3306
77769,325
77769,1154
77769,941
77769,2955
77769,2914
77769,1754
77769,823
77769,1883
77769,2165
77590,581
77590,2611
77590,-1
77590,2029
77590,1741
77590,685
77590,3331
77590,714
77590,1230
77590,3637
77590,2933
77590,3364
77590,988
77590,1490
50100,1864
50100,183
50100,2543
50100,2176
50100,1409
50100,1976
50100,3322
50100,2698
50100,1347
50100,900
77845,581
77845,1435
77845,1521
77845,685
77845,2126
77845,3519
77845,1252
77845,2629
77896,2234
77896,3685
77896,826
77896,765
77896,3352
77896,366
77896,-1
50498,3331
50498,714
50498,3159
50498,552
50498,404
50498,2294
50498,1191
50498,1521
50498,552
50498,2538
50498,1121
50498,1451
77114,2195
77114,1754
77114,3226
77114,1521
77114,1050
77114,3574
77114,2071
77114,747
77114,2300
77114,914
77217,914
77217,537
77217,2252
77217,685
77217,1521
77217,3235
77217,2299
77217,385
77217,3186
76136,1521
76136,685
76136,3032
76136,3123
76136,1077
76136,1754
76136,1030
76136,3682
76136,2474
76136,2955
76136,172
77658,565
77658,714
77658,232
77658,878
77658,171
77658,1976
77658,2283
77658,3352
77658,3587
77658,1530
77658,1050
49810,3498
49810,914
49810,3042
49810,3491
49810,1741
49810,3061
49810,3347
49810,3615
49810,3118
49466,3488
49466,3364
49466,782
49466,823
49466,1464
49466,2263
49466,2528
77192,271
77192,1754
77192,13
77192,1521
77192,135
77192,714
77192,3719
77192,792
77192,1820
77192,2440
77192,1167
76786,1489
76786,2596
76786,985
76786,512
76786,2264
76786,1171
76786,3020
76786,1818
76786,1050
76786,1199
77393,3265
77393,3479
77393,3331
77393,2860
77393,3119
77393,3322
77393,3641
77393,229
48266,967
48266,129
48266,565
48266,1521
48266,685
48266,3236
48266,565
48266,782
48266,232
48266,3316
48266,1664
48266,3054
48266,391
48266,1190
76976,2299
76976,1030
76976,1336
76976,1464
76976,1230
76976,2601
76976,3701
76976,851
76976,794
76976,2476
76976,2350
76976,1252
77038,2319
77038,1503
77038,532
77038,1754
77038,1521
77038,410
77038,3255
77038,1733
77038,3352
77038,2967
77038,232
77038,782
77038,2691
77038,404
76825,1891
76825,1754
76825,1521
76825,714
76825,1503
76825,1556
76825,3553
76825,2619
76825,3364
76825,3076
76825,2836
76825,2075
77064,1846
77064,2203
77064,914
77064,3167
77064,593
77064,2283
77064,1521
77064,685
76519,581
76519,-1
76519,1246
76519,776
76519,1521
76519,685
76519,1040
76519,914
76761,471
76761,1521
76761,552
76761,2041
76761,3331
76761,1030
76761,1445
76761,2538
76761,1549
76761,1117
76761,2485
76761,3514
76761,1968
76988,828
76988,2803
76988,1741
76988,2551
76988,630
76988,3509
76988,2830
76988,795
76988,2204
76988,256
76988,1050
76859,251
76859,159
76859,1503
76859,171
76859,714
76859,565
76859,232
76859,1050
76859,639
76859,1976
76859,3280
76859,3001
76565,3547
76565,1272
76565,184
76565,517
76565,584
76808,1076
76808,591
76808,685
76808,868
76808,1011
76808,2476
76808,-1
76808,2217
76587,3438
76587,1177
76587,1521
76587,1821
76587,3641
76587,2073
49394,1408
49394,2839
49394,1486
49394,2936
49394,177
49394,2263
49394,1883
76844,2860
76844,2762
76844,1733
76844,2996
76844,2176
76844,3411
76844,932
76844,3326
76249,639
76249,1754
76249,3680
76249,2703
76249,2332
76249,370
76249,3170
76249,1154
76249,110
76249,2551
76249,604
76249,3186
76249,2648
76311,1362
76311,1521
76311,910
76311,531
76311,3331
76311,1252
76311,1030
76311,3587
76311,2091
76311,2265
76751,1754
76751,1030
76751,2283
76751,1733
76751,2217
76751,2546
76751,163
76751,2268
76751,1145
76751,3036
75559,639
75559,1266
75559,1965
75559,1521
75559,3448
75559,232
75559,1030
75559,1050
75559,531
75559,2831
75559,914
75559,1409
75559,251
75559,3354
75559,1065
75987,1521
75987,685
75987,1662
75987,1754
75987,3331
75987,1030
75987,232
75987,411
75987,1891
75987,2881
75987,609
75987,2283
76203,639
76203,2779
76203,2467
76203,1409
76203,1968
76203,220
76203,232
76203,618
76203,404
76203,344
76203,40
76203,3608
76203,2860
76203,3310
76203,-1
75695,914
75695,1733
75695,1521
75695,685
75695,451
75695,3304
75695,3170
75695,2803
75695,518
75695,2865
73780,3219
73780,2803
73780,2357
73780,2551
73780,910
73780,1521
73780,3636
50262,2926
50262,1883
50262,819
47966,3509
47966,-1
47966,3040
47966,1754
47966,1914
47966,2013
47966,963
47966,2803
49936,1019
49936,1521
49936,2551
49936,2538
49936,1754
49936,3331
49936,3424
49936,307
75913,1499
75913,1521
75913,630
75913,2551
75913,2283
75913,1910
75913,175
75913,557
75913,782
75913,2440
75913,432
75913,1230
75913,3600
75913,1521
75913,1754
76021,2878
76021,2523
76021,3364
76021,3429
76021,722
76021,508
76021,3182
76021,604
76021,667
76021,1286
76021,465
75673,1969
75673,3003
75673,300
75673,3068
75673,1521
75673,794
75673,3588
75673,1252
75673,806
75673,714
75673,1445
75673,323
75673,2263
75673,1286
75427,1846
75427,2281
75427,1340
75427,2656
75427,1177
75427,228
75427,1521
75427,3504
75427,3061
75427,1733
75427,914
75427,3479
75427,3347
75427,3498
75427,600
75596,2162
75596,1939
75596,3234
75596,1741
75596,3033
75596,685
75596,2538
75596,2759
75596,722
75596,1206
75596,1741
75596,2656
75596,1406
75596,1733
75596,3290
75596,1573
75596,885
75876,581
75876,2340
75876,1754
75876,1521
75876,685
75876,1052
75876,139
75876,1553
75876,2440
75742,3587
75742,3641
75742,3234
75742,377
75742,1722
75742,3347
75742,1206
75742,1177
75742,29
75742,3016
75837,714
75837,652
75837,1414
75837,3186
75837,83
75865,666
75865,3089
75865,2941
75865,2192
75865,2697
75865,228
75865,1521
75865,3347
75865,3380
75865,1331
50016,24
50016,1754
50016,714
50016,936
50016,1741
49962,3234
49962,3364
49962,779
49962,3234
49962,323
49962,3347
49962,3587
49962,1015
49962,1177
49962,1741
49962,1943
49962,2277
50294,2562
50294,1754
50294,2662
50294,714
50294,639
50294,2331
50294,3068
50294,83
50294,1699
50294,794
